17.524686 -122 -100 9 15:57:43
17.450220 -122 -101 9 15:57:48
17.908224 -120 -101 9 15:57:53
18.002832 -125 -99 9 15:57:58
18.336627 -120 -99 9 15:58:03
18.500536 -122 -99 9 15:58:08
19.196205 -122 -100 9 15:58:13
6796739.419686 -157 -157 0 16:03:18
6796739.419686 -157 -157 0 16:03:18
6796739.290522 -157 -157 0 16:03:19
6796739.290522 -157 -157 0 16:03:19
6796739.399953 -157 -157 0 16:03:20
6796739.399953 -157 -157 0 16:03:20
6796739.335371 -157 -157 0 16:03:21
6796739.335371 -157 -157 0 16:03:21
6796739.335371 -157 -157 0 16:03:21
6796739.129038 -157 -157 0 16:03:22
6796739.129038 -157 -157 0 16:03:22
6796739.399953 -157 -157 0 16:03:23
6796739.399953 -157 -157 0 16:03:23
6796739.541704 -157 -157 0 16:03:24
6796739.541704 -157 -157 0 16:03:24
6796739.509404 -157 -157 0 16:03:25
6796739.509404 -157 -157 0 16:03:25
6796739.477103 -157 -157 0 16:03:26
6796739.477103 -157 -157 0 16:03:26
6796739.477103 -157 -157 0 16:03:26
6796739.477103 -157 -157 0 16:03:27
6796739.477103 -157 -157 0 16:03:27
