50.000000 -119 -121 -5 11:52:52
50.000000 -122 -121 -5 11:52:53
50.000000 -121 -121 -5 11:52:54
50.000000 -122 -121 -5 11:52:55
50.000000 -119 -121 -4 11:52:56
50.000000 -121 -122 -10 11:52:57
50.000000 -121 -120 -1 11:53:01
50.000000 -123 -122 -10 11:53:20
50.000000 -122 -121 -8 11:53:24
50.000000 -121 -121 -8 11:53:26
50.000000 -120 -122 -9 11:53:27
50.000000 -120 -121 -5 11:53:31
50.000000 -120 -122 -8 11:53:33
50.000000 -122 -122 -7 11:53:34
50.000000 -121 -121 -4 11:53:40
50.000000 -121 -121 -10 11:53:41
50.000000 -119 -121 -8 11:53:46
50.000000 -122 -121 -6 11:53:47
50.000000 -121 -121 -6 11:53:48
50.000000 -120 -121 -9 11:53:55
