35.000000 -122 -122 -6 11:48:07
35.000000 -121 -120 -4 11:48:08
35.000000 -120 -122 -7 11:48:14
35.000000 -121 -121 -6 11:48:15
35.000000 -121 -122 -7 11:48:16
35.000000 -122 -122 -8 11:48:19
35.000000 -122 -121 -9 11:48:20
35.000000 -121 -121 -8 11:48:23
35.000000 -121 -121 -5 11:48:26
35.000000 -121 -121 -7 11:48:27
35.000000 -123 -121 -5 11:48:28
35.000000 -120 -122 -8 11:48:29
35.000000 -122 -121 -6 11:48:40
35.000000 -120 -121 -8 11:48:41
35.000000 -122 -121 -7 11:48:49
35.000000 -120 -121 -6 11:48:54
35.000000 -122 -121 -7 11:48:55
35.000000 -121 -121 -7 11:48:58
35.000000 -120 -121 -8 11:48:59
35.000000 -121 -122 -8 11:49:08
