55.000000 -121 -121 -6 11:54:20
55.000000 -119 -122 -10 11:54:29
55.000000 -121 -121 -9 11:54:57
55.000000 -121 -122 -10 11:55:04
55.000000 -121 -121 -10 11:56:46
55.000000 -120 -121 -9 11:56:51
55.000000 -121 -121 -9 11:56:54
55.000000 -121 -121 -10 11:57:05
55.000000 -121 -121 -8 11:57:07
55.000000 -122 -121 -11 11:57:09
55.000000 -123 -122 -11 11:57:10
55.000000 -123 -122 -9 11:57:12
55.000000 -121 -121 -9 11:57:25
55.000000 -121 -122 -11 11:57:26
55.000000 -122 -121 -9 11:57:40
55.000000 -119 -121 -10 11:58:07
55.000000 -122 -122 -9 11:58:35
55.000000 -119 -121 -9 11:58:50
55.000000 -118 -122 -8 12:00:38
55.000000 -121 -121 -10 12:01:13
