60.000000 -121 -122 -9 12:03:21
60.000000 -120 -122 -10 12:03:26
60.000000 -121 -121 -7 12:04:30
60.000000 -119 -121 -7 12:04:33
60.000000 -120 -122 -8 12:04:36
60.000000 -123 -121 -8 12:04:41
60.000000 -121 -122 -11 12:04:46
60.000000 -120 -122 -11 12:04:48
60.000000 -120 -122 -7 12:04:52
60.000000 -123 -122 -8 12:04:55
60.000000 -121 -121 -7 12:04:58
60.000000 -119 -121 -9 12:05:02
60.000000 -120 -121 -10 12:05:03
60.000000 -123 -120 -6 12:05:10
60.000000 -120 -120 -4 12:05:14
60.000000 -121 -122 -8 12:05:15
60.000000 -122 -121 -7 12:05:22
60.000000 -121 -121 -6 12:05:26
60.000000 -120 -122 -10 12:05:31
60.000000 -121 -120 -6 12:05:56
